video_path,audio_path,text_path,label
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(13)_013.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(13)_013.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(13)_013.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(30)_002.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(30)_002.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(30)_002.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(30)_000.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(30)_000.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(30)_000.txt,0
/home/tjc/audio/Data/chinese/A/daxuesheng_(6)_011.mp4,/home/tjc/audio/Data/chinese/A/daxuesheng_(6)_011.wav,/home/tjc/audio/Data/chinese/A/daxuesheng_(6)_011.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(10)_008.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(10)_008.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(10)_008.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(18)_005.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(18)_005.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(18)_005.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_001.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_001.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_001.txt,0
/home/tjc/audio/Data/chinese/A/daxuesheng_(5)_000.mp4,/home/tjc/audio/Data/chinese/A/daxuesheng_(5)_000.wav,/home/tjc/audio/Data/chinese/A/daxuesheng_(5)_000.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_012.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_012.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_012.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_013.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_013.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_013.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_008.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_008.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_008.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(10)_013.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(10)_013.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(10)_013.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_005.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_005.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_005.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(10)_012.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(10)_012.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(10)_012.txt,0
/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_000.mp4,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_000.wav,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_000.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(18)_009.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(18)_009.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(18)_009.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(27)_001.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(27)_001.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(27)_001.txt,0
/home/tjc/audio/Data/chinese/A/daxuesheng_(6)_001.mp4,/home/tjc/audio/Data/chinese/A/daxuesheng_(6)_001.wav,/home/tjc/audio/Data/chinese/A/daxuesheng_(6)_001.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_003.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_003.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_003.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_003.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_003.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_003.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_002.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_002.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_002.txt,0
/home/tjc/audio/Data/chinese/A/8_huangruitong_008.mp4,/home/tjc/audio/Data/chinese/A/8_huangruitong_008.wav,/home/tjc/audio/Data/chinese/A/8_huangruitong_008.txt,0
/home/tjc/audio/Data/chinese/A/3_wanxinyue_004.mp4,/home/tjc/audio/Data/chinese/A/3_wanxinyue_004.wav,/home/tjc/audio/Data/chinese/A/3_wanxinyue_004.txt,0
/home/tjc/audio/Data/chinese/A/4_linqingbai_006.mp4,/home/tjc/audio/Data/chinese/A/4_linqingbai_006.wav,/home/tjc/audio/Data/chinese/A/4_linqingbai_006.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_012.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_012.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_012.txt,0
/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(10)_013.mp4,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(10)_013.wav,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(10)_013.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_007.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_007.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_007.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_010.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_010.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_010.txt,0
/home/tjc/audio/Data/chinese/A/7_zhaoailin_006.mp4,/home/tjc/audio/Data/chinese/A/7_zhaoailin_006.wav,/home/tjc/audio/Data/chinese/A/7_zhaoailin_006.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(24)_006.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(24)_006.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(24)_006.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_005.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_005.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_005.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(11)_003.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(11)_003.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(11)_003.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(8)_002.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(8)_002.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(8)_002.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(5)_004.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(5)_004.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(5)_004.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(12)_009.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(12)_009.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(12)_009.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_004.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_004.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_004.txt,0
/home/tjc/audio/Data/chinese/A/7_zhaoailin_005.mp4,/home/tjc/audio/Data/chinese/A/7_zhaoailin_005.wav,/home/tjc/audio/Data/chinese/A/7_zhaoailin_005.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_004.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_004.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_004.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(31)_004.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(31)_004.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(31)_004.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_003.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_003.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_003.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_008.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_008.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_008.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(12)_010.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(12)_010.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(12)_010.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_013.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_013.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_013.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_012.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_012.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_012.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_005.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_005.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_005.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_002.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_002.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_002.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_000.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_000.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_000.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(24)_001.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(24)_001.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(24)_001.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_007.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_007.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(19)_007.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_010.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_010.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_010.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_013.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_013.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_013.txt,0
/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(16)_010.mp4,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(16)_010.wav,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(16)_010.txt,0
/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(3)_009.mp4,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(3)_009.wav,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(3)_009.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_002.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_002.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_002.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(11)_009.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(11)_009.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(11)_009.txt,0
/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(10)_004.mp4,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(10)_004.wav,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(10)_004.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(35)_003.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(35)_003.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(35)_003.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_005.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_005.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(11)_005.txt,0
/home/tjc/audio/Data/chinese/A/daxuesheng_(1)_000.mp4,/home/tjc/audio/Data/chinese/A/daxuesheng_(1)_000.wav,/home/tjc/audio/Data/chinese/A/daxuesheng_(1)_000.txt,0
/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_002.mp4,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_002.wav,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_002.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_009.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_009.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_009.txt,0
/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_003.mp4,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_003.wav,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_003.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(2)_004.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(2)_004.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(2)_004.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(12)_018.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(12)_018.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(12)_018.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_006.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_006.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_006.txt,0
/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(10)_006.mp4,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(10)_006.wav,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(10)_006.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_011.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_011.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_011.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_012.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_012.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_012.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(5)_001.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(5)_001.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(5)_001.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_000.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_000.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(22)_000.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_006.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_006.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_006.txt,0
/home/tjc/audio/Data/chinese/A/7_zhaoailin_008.mp4,/home/tjc/audio/Data/chinese/A/7_zhaoailin_008.wav,/home/tjc/audio/Data/chinese/A/7_zhaoailin_008.txt,0
/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_005.mp4,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_005.wav,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(6)_005.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_000.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_000.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_000.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_006.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_006.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_006.txt,0
/home/tjc/audio/Data/chinese/A/8_huangruitong_003.mp4,/home/tjc/audio/Data/chinese/A/8_huangruitong_003.wav,/home/tjc/audio/Data/chinese/A/8_huangruitong_003.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_008.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_008.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_008.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(13)_010.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(13)_010.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(13)_010.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_005.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_005.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(29)_005.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(4)_007.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(4)_007.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(4)_007.txt,0
/home/tjc/audio/Data/chinese/A/8_huangruitong_015.mp4,/home/tjc/audio/Data/chinese/A/8_huangruitong_015.wav,/home/tjc/audio/Data/chinese/A/8_huangruitong_015.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(9)_006.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(9)_006.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(9)_006.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(27)_005.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(27)_005.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(27)_005.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(27)_006.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(27)_006.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(27)_006.txt,0
/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(1)_001.mp4,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(1)_001.wav,/home/tjc/audio/Data/chinese/A/zhongtaiyouyibeiyanjiangbisai_(1)_001.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_011.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_011.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_011.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(18)_008.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(18)_008.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(18)_008.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(32)_002.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(32)_002.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(32)_002.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(35)_006.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(35)_006.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(35)_006.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_003.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_003.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(9)_003.txt,0
/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_005.mp4,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_005.wav,/home/tjc/audio/Data/chinese/A/zhongxuesheng_(5)_005.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_009.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_009.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_009.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_010.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_010.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(12)_010.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_004.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_004.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(23)_004.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_005.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_005.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(25)_005.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(33)_000.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(33)_000.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(33)_000.txt,0
/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(8)_003.mp4,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(8)_003.wav,/home/tjc/audio/Data/chinese/A/zhongwenyanjiangbisai_(8)_003.txt,0
/home/tjc/audio/Data/chinese/A/8_huangruitong_012.mp4,/home/tjc/audio/Data/chinese/A/8_huangruitong_012.wav,/home/tjc/audio/Data/chinese/A/8_huangruitong_012.txt,0
